# realtime, hour, min, alt, baseline, rate, SC
44666.579861112 01 55 32.63 116.57 678.95 0.09
44666.580555557 01 56 32.52 116.58 677.87 0.09
44666.581250001 01 57 32.41 116.58 676.78 0.09
44666.581944446 01 58 32.30 116.59 675.70 0.09
44666.582638890 01 59 32.19 116.59 674.62 0.09
44666.583333335 02 00 32.08 116.59 673.53 0.09
44666.584027779 02 01 31.97 116.60 672.47 0.09
44666.584722223 02 02 31.86 116.60 671.51 0.09
44666.585416668 02 03 31.75 116.60 670.54 0.09
44666.586111112 02 04 31.64 116.60 669.57 0.09
44666.586805557 02 05 31.53 116.61 668.60 0.09
44666.587500001 02 06 31.42 116.61 667.63 0.09
44666.588194446 02 07 31.31 116.61 666.66 0.08
44666.588888890 02 08 31.20 116.61 665.69 0.08
44666.589583335 02 09 31.09 116.61 664.72 0.08
44666.590277779 02 10 30.98 116.62 663.72 0.08
44666.590972223 02 11 30.87 116.62 662.63 0.08
44666.591666668 02 12 30.76 116.62 661.53 0.08
44666.592361112 02 13 30.65 116.62 660.44 0.08
44666.593055557 02 14 30.54 116.62 659.34 0.08
44666.593750001 02 15 30.42 116.62 658.24 0.08
44666.594444446 02 16 30.31 116.62 657.14 0.08
44666.595138890 02 17 30.20 116.62 656.04 0.08
44666.595833335 02 18 30.09 116.62 654.94 0.08
44666.596527779 02 19 29.98 116.62 653.82 0.08
44666.597222223 02 20 29.87 116.62 652.60 0.08
44666.597916668 02 21 29.76 116.62 651.37 0.08
44666.598611112 02 22 29.64 116.62 650.15 0.08
44666.599305557 02 23 29.53 116.61 648.92 0.08
44666.600000001 02 24 29.42 116.61 647.70 0.08
44666.600694446 02 25 29.31 116.61 646.47 0.08
44666.601388890 02 26 29.20 116.61 645.24 0.08
44666.602083335 02 27 29.09 116.61 644.02 0.09
44666.602777779 02 28 28.97 116.61 642.79 0.09
44666.603472224 02 29 28.86 116.60 641.56 0.09
44666.604166668 02 30 28.75 116.60 640.33 0.09
44666.604861112 02 31 28.64 116.60 639.10 0.09
44666.605555557 02 32 28.53 116.60 637.87 0.09
44666.606250001 02 33 28.41 116.59 636.64 0.09
44666.606944446 02 34 28.30 116.59 635.41 0.09
44666.607638890 02 35 28.19 116.59 634.18 0.09
44666.608333335 02 36 28.08 116.58 632.95 0.09
44666.609027779 02 37 27.97 116.58 631.68 0.09
44666.609722224 02 38 27.85 116.57 630.33 0.09
44666.610416668 02 39 27.74 116.57 628.97 0.09
44666.611111112 02 40 27.63 116.56 627.61 0.09
44666.611805557 02 41 27.52 116.56 626.26 0.09
44666.612500001 02 42 27.40 116.55 624.90 0.09
44666.613194446 02 43 27.29 116.55 623.55 0.09
44666.613888890 02 44 27.18 116.54 622.19 0.09
44666.614583335 02 45 27.07 116.54 620.83 0.09
44666.615277779 02 46 26.95 116.53 619.48 0.09
44666.615972224 02 47 26.84 116.53 618.12 0.09
44666.616666668 02 48 26.73 116.52 616.76 0.09
44666.617361112 02 49 26.62 116.51 615.40 0.09
44666.618055557 02 50 26.50 116.51 614.05 0.09
44666.618750001 02 51 26.39 116.50 612.69 0.09
44666.619444446 02 52 26.28 116.49 611.33 0.09
44666.620138890 02 53 26.17 116.49 609.98 0.09
44666.620833335 02 54 26.05 116.48 608.62 0.09
44666.621527779 02 55 25.94 116.47 607.20 0.09
44666.622222224 02 56 25.83 116.46 605.72 0.09
44666.622916668 02 57 25.72 116.46 604.24 0.09
44666.623611112 02 58 25.61 116.45 602.76 0.09
44666.624305557 02 59 25.49 116.44 601.28 0.09
44666.625000001 03 00 25.38 116.43 599.80 0.09
44666.625694446 03 01 25.27 116.42 598.32 0.09
44666.626388890 03 02 25.16 116.41 596.84 0.09
44666.627083335 03 03 25.04 116.40 595.36 0.09
44666.627777779 03 04 24.93 116.39 593.80 0.09
44666.628472224 03 05 24.82 116.38 592.20 0.09
44666.629166668 03 06 24.71 116.37 590.60 0.09
44666.629861112 03 07 24.59 116.36 589.00 0.09
44666.630555557 03 08 24.48 116.35 587.39 0.09
44666.631250001 03 09 24.37 116.34 585.79 0.09
44666.631944446 03 10 24.26 116.33 584.19 0.09
44666.632638890 03 11 24.15 116.32 582.59 0.09
44666.633333335 03 12 24.03 116.31 580.99 0.09
44666.634027779 03 13 23.92 116.30 579.31 0.09
44666.634722224 03 14 23.81 116.29 577.58 0.09
44666.635416668 03 15 23.70 116.28 575.86 0.09
44666.636111113 03 16 23.58 116.26 574.14 0.09
44666.636805557 03 17 23.47 116.25 572.42 0.09
44666.637500001 03 18 23.36 116.24 570.70 0.09
44666.638194446 03 19 23.25 116.23 568.99 0.09
44666.638888890 03 20 23.14 116.21 567.27 0.09
44666.639583335 03 21 23.03 116.20 565.55 0.09
44666.640277779 03 22 22.91 116.19 563.83 0.09
44666.640972224 03 23 22.80 116.17 562.12 0.09
44666.641666668 03 24 22.69 116.16 560.40 0.09
44666.642361113 03 25 22.58 116.15 558.69 0.09
44666.643055557 03 26 22.47 116.13 556.97 0.09
44666.643750001 03 27 22.36 116.12 555.26 0.09
44666.644444446 03 28 22.24 116.10 553.55 0.09
44666.645138890 03 29 22.13 116.09 551.84 0.09
44666.645833335 03 30 22.02 116.07 550.13 0.09
44666.646527779 03 31 21.91 116.06 548.22 0.09
44666.647222224 03 32 21.80 116.04 546.27 0.09
44666.647916668 03 33 21.69 116.02 544.32 0.09
44666.648611113 03 34 21.58 116.01 542.37 0.09
44666.649305557 03 35 21.47 115.99 540.42 0.09
44666.650000001 03 36 21.36 115.98 538.48 0.09
44666.650694446 03 37 21.24 115.96 536.53 0.09
44666.651388890 03 38 21.13 115.94 534.59 0.09
44666.652083335 03 39 21.02 115.92 532.64 0.09
44666.652777779 03 40 20.91 115.91 530.70 0.09
44666.653472224 03 41 20.80 115.89 528.76 0.09
44666.654166668 03 42 20.69 115.87 526.82 0.09
44666.654861113 03 43 20.58 115.85 524.88 0.09
44666.655555557 03 44 20.47 115.83 522.95 0.09
44666.656250001 03 45 20.36 115.82 521.01 0.09
44666.656944446 03 46 20.25 115.80 519.08 0.09
44666.657638890 03 47 20.14 115.78 517.14 0.09
44666.658333335 03 48 20.03 115.76 515.21 0.09
44666.659027779 03 49 19.92 115.74 513.11 0.09
44666.659722224 03 50 19.81 115.72 510.94 0.09
44666.660416668 03 51 19.70 115.70 508.78 0.09
44666.661111113 03 52 19.59 115.68 506.61 0.09
44666.661805557 03 53 19.48 115.66 504.45 0.09
44666.662500001 03 54 19.37 115.64 502.29 0.09
44666.663194446 03 55 19.26 115.61 500.13 0.09
44666.663888890 03 56 19.15 115.59 497.97 0.09
44666.664583335 03 57 19.05 115.57 495.82 0.09
44666.665277779 03 58 18.94 115.55 493.66 0.09
44666.665972224 03 59 18.83 115.53 491.51 0.09
44666.666666668 04 00 18.72 115.50 489.36 0.09
44666.667361113 04 01 18.61 115.48 487.22 0.09
44666.668055557 04 02 18.50 115.46 485.07 0.09
44666.668750002 04 03 18.39 115.44 482.93 0.09
44666.669444446 04 04 18.28 115.41 480.79 0.09
44666.670138890 04 05 18.18 115.39 478.65 0.09
44666.670833335 04 06 18.07 115.36 476.52 0.09
44666.671527779 04 07 17.96 115.34 474.25 0.09
44666.672222224 04 08 17.85 115.32 471.77 0.09
44666.672916668 04 09 17.74 115.29 469.28 0.09
44666.673611113 04 10 17.64 115.27 466.80 0.09
44666.674305557 04 11 17.53 115.24 464.32 0.09
44666.675000002 04 12 17.42 115.21 461.85 0.09
44666.675694446 04 13 17.31 115.19 459.38 0.09
44666.676388890 04 14 17.21 115.16 456.91 0.09
44666.677083335 04 15 17.10 115.14 454.44 0.09
44666.677777779 04 16 16.99 115.11 451.98 0.09
44666.678472224 04 17 16.89 115.08 449.52 0.09
44666.679166668 04 18 16.78 115.05 447.06 0.09
44666.679861113 04 19 16.67 115.03 444.61 0.09
44666.680555557 04 20 16.57 115.00 442.16 0.09
44666.681250002 04 21 16.46 114.97 439.71 0.09
44666.681944446 04 22 16.36 114.94 437.26 0.09
44666.682638890 04 23 16.25 114.91 434.82 0.09
44666.683333335 04 24 16.14 114.88 432.38 0.09
44666.684027779 04 25 16.04 114.85 429.95 0.09
44666.684722224 04 26 15.93 114.82 427.37 0.09
44666.685416668 04 27 15.83 114.79 424.71 0.09
