# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 04 21 52 20.67 126.71 43.92 120.23 97.70
2023 05 04 21 53 20.50 126.66 43.60 120.23 97.50
2023 05 04 21 54 20.33 126.62 43.27 120.23 97.29
2023 05 04 21 55 20.17 126.57 42.95 120.23 97.07
2023 05 04 21 56 20.00 126.53 42.62 120.23 96.84
2023 05 04 21 57 19.84 126.49 42.30 120.23 96.59
2023 05 04 21 58 19.67 126.45 41.97 120.23 96.34
2023 05 04 21 59 19.51 126.42 41.64 120.23 96.08
2023 05 04 22 00 19.34 126.38 41.32 120.23 95.81
2023 05 04 22 01 19.18 126.35 40.99 120.23 95.52
2023 05 04 22 02 19.02 126.32 40.67 120.24 95.23
2023 05 04 22 03 18.85 126.29 40.34 120.24 94.92
2023 05 04 22 04 18.69 126.26 40.01 120.24 94.61
2023 05 04 22 05 18.52 126.24 39.69 120.24 94.29
2023 05 04 22 06 18.36 126.22 39.36 120.24 93.96
2023 05 04 22 07 18.20 126.20 39.04 120.24 93.62
2023 05 04 22 08 18.03 126.18 38.71 120.24 93.27
2023 05 04 22 09 17.87 126.16 38.39 120.24 92.91
2023 05 04 22 10 17.70 126.15 38.06 120.24 92.55
2023 05 04 22 11 17.54 126.14 37.74 120.24 92.18
2023 05 04 22 12 17.38 126.13 37.41 120.24 91.80
2023 05 04 22 13 17.22 126.12 37.09 120.24 91.42
2023 05 04 22 14 17.05 126.11 36.76 120.24 91.03
2023 05 04 22 15 16.89 126.11 36.44 120.24 90.64
2023 05 04 22 16 16.73 126.10 36.12 120.24 90.24
2023 05 04 22 17 16.56 126.10 35.79 120.23 89.84
2023 05 04 22 18 16.40 126.10 35.47 120.23 89.43
2023 05 04 22 19 16.24 126.11 35.15 120.23 89.03
2023 05 04 22 20 16.08 126.11 34.83 120.23 88.62
2023 05 04 22 21 15.92 126.12 34.51 120.23 88.21
2023 05 04 22 22 15.75 126.13 34.19 120.23 87.80
2023 05 04 22 23 15.59 126.14 33.86 120.23 87.39
2023 05 04 22 24 15.43 126.15 33.54 120.23 86.98
2023 05 04 22 25 15.27 126.17 33.22 120.23 86.57
2023 05 04 22 26 15.11 126.19 32.91 120.22 86.17
2023 05 04 22 27 14.95 126.21 32.59 120.22 85.76
2023 05 04 22 28 14.79 126.23 32.27 120.22 85.36
2023 05 04 22 29 14.63 126.25 31.95 120.22 84.96
2023 05 04 22 30 14.47 126.28 31.64 120.22 84.56
2023 05 04 22 31 14.31 126.30 31.32 120.22 84.16
2023 05 04 22 32 14.15 126.33 31.01 120.21 83.77
2023 05 04 22 33 13.99 126.36 30.69 120.21 83.38
2023 05 04 22 34 13.83 126.40 30.38 120.21 83.00
2023 05 04 22 35 13.67 126.43 30.07 120.21 82.62
2023 05 04 22 36 13.51 126.47 29.76 120.20 82.24
