# realtime, hour, min, alt, baseline, rate, SC
44670.653472224 03 41 69.99 120.21 620.30 0.42
44670.654166668 03 42 69.84 120.22 620.17 0.42
44670.654861113 03 43 69.68 120.22 620.04 0.42
44670.655555557 03 44 69.52 120.23 619.92 0.42
44670.656250001 03 45 69.36 120.23 619.79 0.42
44670.656944446 03 46 69.20 120.23 619.66 0.42
44670.657638890 03 47 69.04 120.23 619.52 0.42
44670.658333335 03 48 68.88 120.24 619.30 0.42
44670.659027779 03 49 68.72 120.24 619.03 0.42
44670.659722224 03 50 68.56 120.24 618.76 0.42
44670.660416668 03 51 68.39 120.24 618.49 0.42
44670.661111113 03 52 68.23 120.24 618.22 0.42
44670.661805557 03 53 68.06 120.24 617.95 0.42
44670.662500001 03 54 67.89 120.23 617.77 0.42
44670.663194446 03 55 67.73 120.23 617.63 0.42
44670.663888890 03 56 67.56 120.23 617.49 0.42
44670.664583335 03 57 67.39 120.23 617.35 0.42
44670.665277779 03 58 67.22 120.22 617.21 0.42
44670.665972224 03 59 67.05 120.22 617.07 0.42
44670.666666668 04 00 66.88 120.22 616.83 0.42
44670.667361113 04 01 66.70 120.21 616.55 0.42
44670.668055557 04 02 66.53 120.21 616.27 0.42
44670.668750002 04 03 66.36 120.20 615.99 0.42
44670.669444446 04 04 66.18 120.20 615.70 0.42
44670.670138890 04 05 66.01 120.19 615.42 0.42
44670.670833335 04 06 65.83 120.18 615.13 0.42
44670.671527779 04 07 65.66 120.18 614.84 0.42
44670.672222224 04 08 65.48 120.17 614.55 0.42
44670.672916668 04 09 65.30 120.16 614.26 0.42
44670.673611113 04 10 65.13 120.15 613.97 0.42
44670.674305557 04 11 64.95 120.15 613.72 0.42
44670.675000002 04 12 64.77 120.14 613.58 0.42
44670.675694446 04 13 64.59 120.13 613.43 0.42
44670.676388890 04 14 64.41 120.12 613.28 0.42
44670.677083335 04 15 64.23 120.11 613.14 0.42
44670.677777779 04 16 64.05 120.10 612.99 0.42
44670.678472224 04 17 63.87 120.09 612.73 0.42
44670.679166668 04 18 63.69 120.08 612.44 0.42
44670.679861113 04 19 63.50 120.06 612.14 0.42
44670.680555557 04 20 63.32 120.05 611.84 0.42
44670.681250002 04 21 63.14 120.04 611.54 0.42
44670.681944446 04 22 62.95 120.03 611.24 0.42
44670.682638890 04 23 62.77 120.02 610.94 0.42
44670.683333335 04 24 62.59 120.00 610.64 0.42
44670.684027779 04 25 62.40 119.99 610.34 0.42
44670.684722224 04 26 62.22 119.98 610.03 0.42
44670.685416668 04 27 62.03 119.96 609.73 0.42
44670.686111113 04 28 61.84 119.95 609.43 0.42
44670.686805557 04 29 61.66 119.93 609.12 0.42
