# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 06 23 00 37.26 108.25 110.64 86.19 42.40
2023 05 06 23 01 37.48 108.67 110.67 86.47 42.41
2023 05 06 23 02 37.71 109.09 110.69 86.75 42.43
2023 05 06 23 03 37.93 109.50 110.72 87.02 42.45
2023 05 06 23 04 38.15 109.92 110.75 87.30 42.47
2023 05 06 23 05 38.37 110.34 110.77 87.57 42.49
2023 05 06 23 06 38.59 110.76 110.80 87.84 42.51
2023 05 06 23 07 38.81 111.17 110.83 88.11 42.53
2023 05 06 23 08 39.04 111.59 110.86 88.38 42.55
2023 05 06 23 09 39.26 112.01 110.89 88.65 42.57
2023 05 06 23 10 39.48 112.43 110.92 88.92 42.59
2023 05 06 23 11 39.70 112.85 110.95 89.19 42.61
2023 05 06 23 12 39.92 113.27 110.99 89.46 42.64
2023 05 06 23 13 40.14 113.68 111.02 89.72 42.66
2023 05 06 23 14 40.37 114.10 111.05 89.99 42.68
2023 05 06 23 15 40.59 114.52 111.09 90.25 42.70
2023 05 06 23 16 40.81 114.94 111.12 90.51 42.73
2023 05 06 23 17 41.03 115.36 111.15 90.78 42.75
2023 05 06 23 18 41.25 115.77 111.19 91.04 42.78
2023 05 06 23 19 41.48 116.19 111.23 91.30 42.80
2023 05 06 23 20 41.70 116.61 111.26 91.55 42.83
2023 05 06 23 21 41.92 117.02 111.30 91.81 42.86
2023 05 06 23 22 42.14 117.44 111.34 92.07 42.89
2023 05 06 23 23 42.37 117.86 111.38 92.32 42.92
2023 05 06 23 24 42.59 118.27 111.41 92.58 42.95
2023 05 06 23 25 42.81 118.69 111.45 92.83 42.98
2023 05 06 23 26 43.03 119.10 111.49 93.08 43.02
2023 05 06 23 27 43.26 119.52 111.53 93.34 43.05
2023 05 06 23 28 43.48 119.93 111.57 93.59 43.09
2023 05 06 23 29 43.70 120.34 111.62 93.84 43.13
2023 05 06 23 30 43.92 120.76 111.66 94.08 43.17
2023 05 06 23 31 44.15 121.17 111.70 94.33 43.22
2023 05 06 23 32 44.37 121.58 111.74 94.58 43.27
2023 05 06 23 33 44.59 121.99 111.79 94.82 43.32
2023 05 06 23 34 44.82 122.40 111.83 95.07 43.38
2023 05 06 23 35 45.04 122.81 111.87 95.31 43.44
2023 05 06 23 36 45.26 123.22 111.92 95.55 43.51
2023 05 06 23 37 45.48 123.63 111.96 95.79 43.59
2023 05 06 23 38 45.71 124.03 112.01 96.03 43.67
2023 05 06 23 39 45.93 124.44 112.06 96.27 43.77
2023 05 06 23 40 46.15 124.85 112.10 96.51 43.87
2023 05 06 23 41 46.38 125.25 112.15 96.74 44.00
2023 05 06 23 42 46.60 125.66 112.20 96.98 44.14
2023 05 06 23 43 46.82 126.06 112.24 97.21 44.32
2023 05 06 23 44 47.05 126.46 112.29 97.44 44.52
2023 05 06 23 45 47.27 126.86 112.34 97.68 44.78
2023 05 06 23 46 47.49 127.26 112.39 97.91 45.11
2023 05 06 23 47 47.72 127.66 112.44 98.14 45.54
2023 05 06 23 48 47.94 128.06 112.49 98.36 46.12
2023 05 06 23 49 48.16 128.46 112.54 98.59 46.97
2023 05 06 23 50 48.39 128.86 112.59 98.82 48.30
